,Text,Article_Id
460,latin america see strong growth latin america economi grew 55  2004  best perform sinc 1980  export regist best perform two decad  unit nation  econom commiss latin america caribbean said region grew 55  year  interamerican develop bank  iadb  said region export reach  4451bn  £227bn  331bn euro  2004 doubt strength us recoveri overh chines economi howev pose risk 2005 organis also warn high oil price rais risk either inflat recess  nevertheless  econom commiss latin america caribbean  eclac  still forecast growth 4  2005 strong recoveri countri  venezuela uruguay  boost overal perform region  eclac also said six largest latin american economi  argentina  brazil  chile  colombia  mexico venezuela  grew 3  second time 20 year  chines us econom strength help boost export  strong demand agricultur mine product  fact  latin american export china grew 34    14bn  higher oil price also help boost export  mexico venezuela import oil export  region bloc well free trade agreement us contribut region strong perform  iadb said ,259
461,india power share jump debut share india largest power produc  nation thermal power corp  ntpc  risen 13  stock market debut  govern partial selloff ntpc part controversi programm privatis staterun firm  865 million share offer  mix new share sale govern  rais 54bn rupe   12bn   india second  1bn stock debut three month  come flotat softwar firm tata  share offer eleven time oversubscrib   good invest bet   said suha naik  invest analyst ing mutual fund   power need india set rise ntpc benefit   analyst say success ntpc flotat would encourag govern reduc stake power compani  ntpc said use money share sale feed grow need countri energystarv economi  firm largest util compani india  sixth largest power produc world ,276
462,buyer snap jet airway  share investor snap share jet airway  india biggest airlin  follow launch much anticip initi public offer  ipo   ipo 173 million share fulli sold within 10 minut open  friday  analyst expect jet rais least 164bn rupe   375m  £198m  offer  interest jet ipo fuell hope robust growth india air travel market  share offer  repres 20  jet equiti  oversubscrib  news agenc reuter report  jet  found londonbas travel agent naresh goyal  plan use cash buy new plane cut debt  compani grown rapidli sinc launch oper 1993  overtak stateown flag carrier indian airlin  howev  face stiff competit rival lowcost carrier  jet ipo first seri expect share offer indian compani year  move rais fund help busi rapidlygrow economi ,169
463,lufthansa fli back profit german airlin lufthansa return profit 2004 post huge loss 2003 preliminari report  airlin announc net profit 400m euro   52761m  £27473m   compar loss 984m euro 2003 oper profit 380m euro  ten time 2003 lufthansa hit 2003 tough competit dip demand follow iraq war killer sar viru  also hit troubl us cater busi  last year  lufthansa show sign recoveri even european us airlin teeter brink bankruptci  board lufthansa recommend pay 2004 dividend 030 euro per share  2003  sharehold get dividend  compani said give detail 2004 result 23 march ,109
464,bmw drive record sale asia bmw forecast sale growth least 10  asia year regist record sale 2004 luxuri carmak saw strong sale three marqu  bmw  mini rollsroyc  asia last year launch three new model  compani  vy mercedesbenz titl lead premium carmak  confid prospect region 2005 launch revamp version 3seri saloon class next month  bmw sold nearli 95000 car asia last year  26  2003 bmwbrand sale rose 23  80600 sale mini model rose 36  14800 also signific increas sale rollsroyc contin  bmw sold 100 icon model compar ten previou year  german carmak aim boost annual sale asia 150000 2008   asia  consid doubledigit increas retail order 10 15  realist basi current featur   said helmut pank  bmw group chief execut  china remain main area concern bmw sale fell 16  last year  howev  bmw hope much better year 2005 direct invest china begin pay dividend  compani began assembl luxuri highpow sedan china 2003  2004 gener good year bmw  saw revenu core carmak oper rise 11  ,56
465,budget aston take porsch british car maker aston martin gone headtohead porsch 911 sport car launch cheapest model yet  price tag £80000  v8 vantag ten thousand pound cheaper exist aston model  vantag  import car histori compani   said aston chief execut ulrich bez  aston  whose car famous use jame bond  unveil vantag geneva motor show thursday  mr bez  former execut rival porsch  said new car compani  afford car ever make brand access   turn would make aston martin  global visibl  still  exclus   ad  first shown concept car 2003 north american intern auto show detroit  v8 vantag avail uk late summer  develop cost vantag kept low share platform aston db9  mr bez describ  previou import car compani   current 18 month wait list db9  mr bez said  vantag built new aston factori gaydon  near warwick  doubl aston total output 2000 present ,105
466,healthsouth exboss goe trial former head us medic servic firm healthsouth overst earn asset boost compani share price  claim court  richard scrushi  52  accus  direct   27bn  £14bn  account fraud compani cofound alabama 1984 prosecutor said motiv wealth  spend  200m 1996 2002 earn much less  defenc lawyer said mr scrushi deceiv execut  sever former healthsouth employe alreadi plead guilti fraud expect give evid mr scrushi   present evid richard scrushi knew conspiraci  particip conspiraci profit   prosecutor alic martin told court  mr scrushi first chief execut tri breach sarban oxley act  law introduc wake enron worldcom fraud oblig corpor boss vouch accuraci compani  result  among charg face conspiraci commit fraud  file fals statement money launder  feder agent raid healthsouth offic march 2003  compani said none past financi statement could reli  firm sinc reorganis board manag team current oper 1400 health clinic ,508
467,card fraudster target web  new safeguard credit debit card payment shop led fraudster focu internet phone payment  antifraud agenc said  antifraud consult retail decis say cardnotpres  fraud  good paid onlin phone  risen sinc start 2005 introduct chip pin  card tighten secur transact high street  clampdown caus fraudster chang tack  retail decis said  introduct chip pin card aim cut credit card fraud store ask shopper verifi ident confidenti person pin number  instead signatur  retail decis chief execut carl clump told bbc  doubt  chip pin would  reduc card fraud cardpres environ    howev  import monitor happen cardnotpres environ fraudster turn attent internet  mail order  telephon order interact tv   said   seen 22  uplift cardnotpres fraud uk  sinc start year   fraud nt disappear  mutat next weakest link chain   said  retail decis  survey implement chip pin found shopper adapt easili new system  bank  perform distribut new card patchi  best   main issu everyon pin need   said mr clump  nearli two third  65   1000 peopl interview said use chip pin make payment   83  happi experi  though nearli quarter said struggl rememb pin number  howev  34  said receiv replac card necessari chip  technolog card provid  furthermor  16  said none card replac  30  said  uk shopper spent £53bn plastic card 2003  last full year figur avail associ payment clear servic  apac   altogeth  card scam ukissu card total £4024m 2003 cardnotpres fraud rose annual 6  £1164m  make biggest categori even  within  internet fraud total £43m  apac  figur show ,236
468,dollar hit new low versu euro us dollar continu recordbreak slide tumbl new low euro  investor bet european central bank  ecb  anyth weaken euro  us thought favour declin dollar  us struggl balloon trade deficit analyst said one easiest way fund allow depreci dollar  predict dollar like fall even  us currenc trade  1364 per euro 1800 gmt monday  compar  1354 euro late trade new york friday  record low  dollar weaken sharpli sinc septemb trade  120 euro  lost 7  year  japanes yen 32   trader said thin trade level amplifi monday move   go take much push  dollar  one way   said grant wilson mellon bank  liquid  measur number parti will trade market  half normal work day  trader said ,350
469,air china  1bn london list china nation airlin make oversea stock market debut dual list london hong kong  london stock exchang  lse  said  air china plan rais  1bn  £514m  flotat  share trade begin 15 decemb  lse said  china aviat author  list part modernis airlin sector cope soar demand air travel  detail share price number share given  lse work hard woo chines compani choos london  rather new york list  open asiapacif offic hong kong last month   delight air china chosen london list outsid china   said lse chief execut clara furs   london stock exchang offer ambiti chines compani access world intern equiti market combin high regulatori corpor govern standard   said  spokesman lse said   engag  air china  18 month  two year   part pitch bring list london  lse thought highlight extra cost redtap impos new us law pass sinc enron scandal  whilst stress london strong regulatori environ  germani chancellor gerhard schroeder began threeday visit beij monday sign deal worth 1bn euro   13bn  £690m  airbu sell 23 new plane air china  deutsch well radio station report  china boom economi creat huge demand air travel among middleclass chines  turn countri sale battleground rival plane maker airbu boe  air china longawait flotat part strategi modernis dozen stateown carrier  reorganis three group air china  china southern china eastern  merril lynch sole bookrunn air china flotat  take form share place institut investor london  though retail investor may abl buy air china share hong kong  air china primari list hong kong  secondari list london  share denomin hong kong dollar  howev  investor may wari chines stock  collaps last week china aviat oil  singaporelist arm chines jet fuel trader  cast spotlight corpor govern shortcom chines firm ,269
470,stormi year properti insur string storm  typhoon earthquak made 2004 expens year record properti insur  accord swiss  world second biggest insur said disast around globe seen properti claim reach  42bn  £215bn    2004 reinforc trend toward higher loss   said swiss  tightli pack popul area involv natur manmad disast partli blame rise claim  said  95  insur claim natur catastroph  rest attribut mademad event  largest claim came us  struck four hurrican  japan  suffer highest concentr typhoon decad plu major earthquak  europ suffer fewer natur disast  191 peopl kill 2000 injur march terrorist attack train station madrid  damag claim 2004 eclips previou year  includ 2001 11 septemb attack push claim  37bn  swiss said regist 300 natur manmad disast around world 2004 twentyon thousand peopl lost live catastroph cost global economi around  105bn  £54bn  ,311
471,tsunami cost hit jakarta share stock market jakarta seen biggest slide month  countri doubl like cost rebuild asian tsunami  fall came indonesia said expect debt repay 30 trillion rupiah   32bn  £17bn  frozen help pay recoveri  monday close  jakarta stock exchang 21  101115 bar slight dip new year  jse risen steadili 47  sinc tsunami hit 26 decemb  construct properti compani particular gain ground  although bank among main faller monday  far  100000 peopl believ kill indonesia  countri closest earthquak trigger great wave  friday  govern said fiveyear estim rebuild cost banda aceh provinc  much flatten quak tsunami  20 trillion rupiah   22bn  £11bn   twice previous estim  cost could defray temporari debt relief  monday  indonesian economi minist aburiz bakri told report pari club group creditor countri expect freez 2030bn rupiah payment due 2005 2006   hope resum repay least 2007   mr bakri said  french financ minist herv gaymard said sunday pari club alreadi agre moratorium repay tsunamihit countri ahead meet 12 januari ,411
472,barclay share merger talk share uk bank group barclay risen monday follow weekend press report held merger talk us bank well fargo  tieup barclay californiabas well fargo would creat world fourth biggest bank  valu  180bn  £96bn   barclay declin comment report sunday express  say respond market specul  two bank reportedli held talk octob novemb 2004 barclay share 8 penc  13   605 penc late morn london monday  make second biggest gainer ftse 100 index  uk bank icon barclay found 300 year ago  oper 60 countri employ 76200 staff worldwid  north american divis focu busi bank  wherea well fargo oper retail busi bank servic 6000 branch  2003  barclay report 20  rise pretax profit £38bn  recent forecast similar gain 2004  predict full year pretax profit would rise 18  £45bn  well fargo net incom  62bn last financi year  9  increas previou year  revenu  284bn  barclay focu takeov specul august  link citigroup  though bid ever materialis  stock market trader sceptic latest report herald deal   chief execut would abandon duti nt talk rival  deal nt seem like   reuter quot one trader say ,417
473,deutsch attack yuko case german invest bank deutsch bank challeng right yuko claim bankruptci protect us  court file tuesday  said russian oil giant texa tie beyond bank account texasbas financ chief  deutsch bank claim yuko artifici manufactur legal case stop sale main asset  want help fund gazprom plan  10bn  £518bn  bid yuko unit yuganskneftega  deutsch bank would earn larg fee deal  could carri us chapter 11 bankruptci rule made kremlin auction yuganskneftega 19 decemb illeg us law  us bankruptci court judg texa grant yuko injunct bar gazprom lender take part  yuganskneftega ultim end gazprom  win bidder auction previous unknown firm  baikal financ group  snap day later rosneft  russian oil firm process merg gazprom  effect transact renationalis yuganskneftega  deutsch bank contend yuko file bankruptci earlier month texa desper unsuccess bid stave 19 decemb auction top unit russian govern  tax disput yuko   blatant attempt artifici manufactur basi jurisdict constitut caus dismiss case   deutsch bank said court file  mike lake  spokesman yuko  lawyer  said tuesday compani stand legal action  yuko confid right us bankruptci protect   prepar back court defend posit   said  yuko said intend seek  20bn damag buyer yuganskneftega sale final goe  file  deutsch bank said houston  jurisdict yuko own real person properti conduct busi oper   also said us bankruptci court becom involv  tax disput feder one corpor citizen   suggest european court intern arbitr tribun appropri jurisdict legal fight russia yuko  next hear bankruptci expect 6 januari  analyst believ tax disput russian govern yuko partli driven russian presid vladimir putin hostil hostil polit ambit exyuko boss mikhail khordokovski  mr khodorkovski jail  trial fraud tax evas ,358
474,eu slow  econom reform eu countri fail put place polici aim make europ world competit economi end decad  report say  studi  undertaken european commiss  sought assess far eu move toward meet econom target  2000  eu leader summit lisbon pledg european economi would outstrip us 2010 econom target becam known lisbon agenda  commiss report say  eu countri  pace econom reform slow  fulfil lisbon ambit difficult  imposs  uk  finland  belgium  denmark  ireland netherland actual follow polici recommend  among biggest laggard  accord report  greec itali  lisbon agenda set increas number peopl employ europ encourag older peopl women stay workforc  also set rais amount privat sector spend research develop  bring greater disciplin public spend debt level  combin high environment standard effort level play field busi throughout eu  plan europ becom world dynam economi 2010 next week  commiss present revis propos meet lisbon goal  mani peopl expect 2010 target quietli drop ,285
475,lowcost airlin hit eurotunnel channel tunnel oper eurotunnel seen sale fall face upsurg european lowcost airlin  firm said sale 4  2004 789m euro   103bn  £548m    impact develop nofril airlin felt ever strongli   said chief execut jeanloui raymond  incom vehiclecarri shuttl servic fell 7   although 15  passeng meant 2  rise railway revenu  crosschannel truck market improv  eurotunnel said  warn benefit sinc much traffic contain destin port  passengeronli train use tunnel run separ compani  eurostar  eurotunnel still struggl debt 6bn euro  compani current kept afloat 200plu bank owe money  sharehold revolt threw old board 2004 bbc busi editor  jeff randal  said bank could yet step take altogeth   moment ca nt even servic interest debt   said   compani departur loung life  ,500
476,survey confirm properti slowdown govern figur confirm wide report slowdown uk hous market late 2004 hous price 118  higher year last quarter 2004  163  julytoseptemb quarter  land registri said  averag hous price england wale £182920  £187971 julyseptemb  volum sale octob decemb drop nearli quarter period 2003 govern figur first offici confirm fall market end 2004 land registri figur less date bank build societi  sinc record complet mortgag approv  howev  figur view accur measur hous price includ properti transact  includ cash sale  cost buy home fell seven 10 region third fourth quarter 2004 biggest annual gain made wale  hous price 23  fourth quarter  hous price rose slowest greater london  6   capit  volum sale fell 23  36185 2003 28041 period 2004 also declin number millionpound properti sold capit  436 properti £1m sold compar 469 period 2003 although figur point slowdown market  recent survey nationwid halifax indic market may undergo reviv  regist fall back end 2004  halifax said hous price rose 08  januari nationwid report rise 04  first month year  member bank england rateset committe make latest decis interest rate thursday ,248
477,nigeria boost cocoa product govern nigeria hope tripl cocoa product next three year launch ambiti develop programm  agricultur minist adamu bello said scheme aim boost product expect 180000 tonn year 600000 tonn 2008 govern pump 154m naira   11m  £591000  subsidi farm chemic seedl  nigeria current world fourthlargest cocoa produc  cocoa main export product nigeria 1960  come oil  govern began pay less attent cocoa sector product began fall peak 400000 tonn year 1970 launch programm southwestern citi ibadan  mr bello explain addit aim project encourag process cocoa countri lift local consumpt  also announc 91m naira fund avail earmark establish cocoa plant nurseri  countri could look emul rival ghana  produc bumper crop last year  howev  farmer sceptic propos   peopl farm hijack subsidi   said joshua osagi  cocoa farmer edo state told reuter   farmer villag never see assist   ad  time nigeria announc new initi  ghana  world second largest cocoa export  announc revenu industri broken new record  countri saw  12bnworth bean export 200304 analyst said high techproduct techniqu crop spray introduc govern led huge crop  push product closer level seen 1960 countri world lead cocoa grower ,120
478,wall street cool ebay profit share onlin auction hous ebay fell 98  afterhour trade wednesday  quarterli profit fail meet market expect  despit see net profit rise 44   2054m  £110m  octob decemb   142m year earlier  wall street expect  ebay stock fell  929 afterhour trade   10305 end nasdaq  ebay net revenu quarter rose  9358m  6484m  boost growth paypal payment servic  exclud special item  ebay profit 33 cent share  analyst expect 34 cent   think wall street gotten bit ahead ebay quarter 2005 year   said janco partner analyst martin pyykkonen  2004 whole  ebay earn  7782m sale  327bn  ebay presid chief execut meg whitman call 2004  outstand success  gener  tremend momentum  2005   confid ever decis invest make today ensur bright futur compani commun user around world   said  ebay forecast 2005 revenu  42bn  435bn earn exclud item  148  152 per share  analyst previous estim ebay would achiev 2005 revenu  437bn earn  162 per share  exclud item ,464
479,car giant hit merced slump slump profit luxuri car maker merced prompt big drop profit parent daimlerchrysl  germanu carmak saw fourth quarter oper profit fall 785m euro   1bn  24bn euro 2003 mercedesbenz woe  profit slid 20m euro  obscur strong perform chrysler group whose return met market expect  merced face fierc competit luxuri car sector bmw hope reviv fortun 2006 merced  profit period compar unfavour 2003 784m euro figur well analyst expect 374m euro  year whole  oper profit fell 46  16bn euro  sale merced  brand fell 2  demand cool  revenu affect weak us dollar  carmak blame fall profit high launch cost new model loss merced smart minicar rang  merced hope increas product 3bn euro  negoti 500m euro annual save german worker last year  firm said determin retain merced  posit world success luxuri brand  howev  daimlerchrysl share fell 15  news   divis well big worri continu surround mercedesbenz   michael rabb  analyst bank sal oppenheim  told reuter  contrast  chrysler enjoy 5  annual increas unit sale revenu  calcul us dollar  rose 10   us divis  whose marqu includ dodg jeep  transform full year oper loss 506m euro 2003 14bn euro profit last year  overal  daimlerchrysl saw worldwid vehicl sale rise 8  47 million 2004 total revenu ad 4  142bn euro  chrysler strong perform help world fifth largest carmak boost net incom 400m euro 25bn euro   year 2004 show strategi work well  even challeng competit environ   said jurgen schrempp  daimlerchrysl chairman  daimlerchrysl took 475m euro hit cost stem defect scandal joint ventur  japanes subsidiari fuso  daimlerchrysl last week agre compens packag partner mitsubishi motor see buy stake fuso  look forward  daimerchrysl profit expect slightli higher 2005 howev  expect  signific improv  profit 2006 result major invest merced product rang ,117
480,mci sharehold sue stop bid sharehold us phone firm mci taken legal action halt  675bn  £36bn  buyout telecom giant verizon  hope get better deal  lawsuit file friday qwest commun  earlier offer mci reject  said would submit improv bid  mci director back verizon  despit tabl less money  accus breach fiduciari duti depriv mci sharehold  maximum valu   accord legal paper file delawar court  verizon set pay   unconscion  unfair grossli inadequ  sum mci  formerli known worldcom  qwest said wednesday mci reject deal worth  8bn  number larg mci sharehold express unhappi decis  say verizon offer  made cash  share dividend  undervalu compani  friday lawsuit argu verizon offer make provis futur growth prospect consolid us phone industri put premium mci network  asset client  mci director argu verizon bigger qwest  fewer debt built success mobil divis  chief execut michael capella spent last week meet sharehold effort win back  2002  investor thennam worldcom lost million compani file bankruptci follow account scandal  howev  firm  renam mci  put oper order emerg bankruptci protect last april  longdist corpor phone firm  would provid buyer access global telecommun network larg number businessbas subscrib  mci share jump friday  hit highest level sinc april 2004 amid specul would focu bid war  takeov mci would fifth billiondollar telecom deal sinc octob compani look cut cost boost client base  earlier month  sbc commun agre buy former parent phone pioneer   16bn ,202
481,beijing fume park fee choke traffic jam beij prompt offici look reorganis car park charg  car ownership risen fast recent year  two half million car citi road  troubl high statu car ownership match expens fee indoor car park  make motorist reluct use  instead road clog driver circl search cheaper outdoor option   price differ indoor outdoor lot unreason   said wang yan  offici beij municip commiss develop reform quot staterun china daili newspap  mr wang  charg collect car park fee  said team would look adjust park price close gap  indoor park bay cost 250  outdoor one  sport fan drive match may also find target commiss road rage  want use public transport  consid jack price car park near sport ground  mr wang said review team may scrap rel cheap hourli fee near place impos higher flat rate match  indoor park may costli  alway secur  mr wang team also go look complaint resid poor servic receiv exchang compulsori monthli fee 400 yuan   48  £26   beij author decid two year ago visit foreign dignitari  motorcad longer get motorcycl outrid block traffic  unclog beij increasingli impass street major concern chines author  build dozen new road creat showcas modern citi ahead 2008 olymp game ,461
482,worldcom trial start new york trial berni ebber  former chief execut bankrupt us phone compani worldcom  start new york select juri  mr ebber  63  accus mastermind behind  11bn  £6bn  account fraud eventu saw firm collaps juli 2002 indict includ charg secur fraud  conspiraci file fals report regul  found guilti  mr ebber could face substanti jail sentenc  firmli declar innoc  mr ebber  leadership  worldcom emerg mississippi obscur becom  160bn telecom giant darl late 1990 investor  yet competit intensifi telecom boom peter  worldcom found grow financi stress  worldcom final collaps  sharehold lost  180bn 20000 worker lost job  mr ebber  trial  expect last two month  latest seri attempt us prosecutor pursu senior execut fraud  coincid retrial former tyco intern chief denni kozlowski top lieuten  accus loot industri conglomer tune  600m  trail prepar also prepar former execut shame us energi firm enron ,465
483,novarti hit acquisit trail swiss drugmak novarti announc 565bn euro   74bn  £39bn  purchas make sandoz unit world biggest gener drug produc  novarti  last month forecast record sale 2005  said bought germani hexal  also acquir 677  hexal us affili eon lab  offer buy remain share  31  novarti said would abl make cost save  200m year follow acquisit  novarti  share rose 1  5785 swiss franc earli trade  deal see novarti  sandoz busi overtak israel teva pharmaceut world biggest maker gener  base 2004 figur newli merg produc would sale  5bn  compani estim  novarti said would merg number depart  ad may job cut   strong growth outlook sandoz  creat job  expect partial compens necessari reduct work forc   firm said statement  gener drug chemic ident expens brand rival  produc sandoz copi brand product usual patent protect expir sell cheapli pay research develop cost  150 gener drugmak worldwid analyst predict consolid market call fragment  howev  analyst initi convinc deal   expens acquisit   birgit kuhlhoff  sal oppenheim invest bank  told reuter   find strang make acquisit exactli market suffer price pressur  ,201
484,sale fail boost high street  januari sale fail help uk high street recov poor christma season  survey found  store receiv boost bargain hunter trade revert decemb level  british retail consortium account kpmg said  sale tradit strong month rose 05  likeforlik basi  compar year earlier  consum remain cautiou buy bigticket item like furnitur  said brc director gener kevin hawkin  higher interest rate uncertainti hous market continu take toll retail sector  brc said  cloth footwear sale said gener better decemb  depart store also good month  threemonth januari  likeforlik sale show growth rate 01   three month decemb  brc said   follow rel strong new year bank holiday  trade took downward turn   said mr hawkin   even extend promot discount payday boost later month could tempt custom   previou brc survey found christma 2004 worst 10 year retail  accord offic nation statist data  sale decemb fail meet expect count worst sinc 1981 ,225
485,sbc plan posttakeov job cut us phone compani sbc commun said expect cut around 12800 job follow  16bn  £85bn  takeov former parent   sbc said 5125 posit would go result network effici  anoth 1700 go sale depart  3400 busi oper 2600 across legal  advertis public relat  sbc current employ 163000 peopl  employ 47000 takeov announc monday  deal financ  15bn share well  1bn special dividend paid  sharehold  effect mark end   found 1875 telephon pioneer alexand graham bell one us bestknown compani  sbc  said estim cost save least  2bn 2008 main driver merger   longdist telecom firm  sbc mainli focus local market western us  also data network busi  takeov subject approv  sharehold regul  compani said expect complet agreement first half 2006 ,278
486,venezuela review foreign deal venezuela review foreign invest mine industri effort strengthen indigen industri output  presid hugo chavez order exist contract foreign firm examin see provid maximum benefit countri  review cover product gold  aluminium iron ore although exclud countri oil sector  chavez sought extend state role sector economi  leftw presid conduct controversi review land ownership countri also seek creat staterun telecom firm compet foreignown busi  argu major econom reform vital improv live venezuela poorest citizen  announc review raw materi product  minist victor alvarez said govern would seek transfer technolog  train capabl content project foreign partner   defend nation sovereignti use nation resourc must serv endogen develop nation   mr alvarez said   reason review memorandum understand  letter intent  agreement sign  contract  check compli direct   everyth  absolut everyth  review   venezuela previous assur foreign compani oper miner rich countri respect exist contract  howev  govern insist need develop industri infrastructur order creat new job lessen relianc foreign partner   nt  go carri slave  supplier raw materi  live never develop product capac   mr alvarez ad  compani unit state  canada  franc switzerland substanti invest venezuela mine sector ,231
487,give financi gift children child grandchild may want latest toy christma  give present help financi futur  gift financi varieti might longer last impact  may encourag children save start fund could count toward univers cost  exampl  govern tri encourag save earli age  new child trust fund  first voucher  worth £250 £500 lowincom famili  distribut januari  children born 1st septemb 2002 elig  parent need decid financi institut manag gift time start scheme april 2005 parent rel abl top fund £1200 year  grow free incom capit gain tax  child trust fund forc time christma  rel could invest gift higher rate children deposit account  use feeder fund  account design start children save habit often pay higher rate interest  best instantaccess account current avail includ ladybird account saffron walden build societi  pay 535  minimum balanc £1 allianc  leicest firstsav pay 525   also start £1  interest earn children subject incom tax  howev  children  like adult  person incom tax allow  £4745 current tax year   account hold money gift friend rel  parent  interest earn save account may set allow  long total amount interest fall within allow  tax payabl  account open form  r85   avail bank build societi  complet  confirm account holder nontaxpay allow interest receiv without deduct incom tax  tax rule differ parent save behalf child  £100 interest  per parent  taxfre  interest exce level  whole interest tax parent  prevent parent hold cash save children name take advantag tax allow  parent rel save behalf child  consider given open separ account  one parent  gift one gift rel  therefor  may prefer parent contribut child trust fund tax free  gift rel take total annual £1200 limit direct deposit account  anoth favourit solut premium bond  promis rich far greater mere deposit account  make great present  parent guardian respons bond receiv notif purchas  prize sent parent child guardian  minimum purchas £100 bond sold multipl £10  gift opportun beyond cash account ignor  longer term  stock market fund outperform type invest  although shorter term volatil  one benefit invest children invest gener longer term  ten year  help reduc risk associ invest share  one way spread risk invest stock market unit invest trust  pool invest fund give access wide rang share  fund may activ manag  fund manag pick individu stock base view futur potenti  passiv  manag invest share compris stock market index  exampl  ftse 100 exchang trade fund offer altern way track stock market  singl share give return underli index  realli anoth form tracker   differ charg quit low  drawback financi gift children gain absolut right money age 18  parent control spent  larger gift may worthwhil take profession advic establish suitabl trust allow ongo control capit incom ,268
488, cut price averag 24  mark  spencer cut price london region averag 24   accord research citi invest bank  dresdner kleinwort wasserstein said   spite snow uk  still feel earli cut price spring merchandis   stuart rose  head   said last year price high   bring rang new price point compet midmarket retail like next   said   next one  biggest competitor move may forc lower price  drkw said cut either clear stock could indic longer term  step chang price certain area     either way  good news   margin   ad   brought quit lot new cloth new price point part stuart rose strategi qualiti  style price   said  spokesman  mani analyst believ februari prove difficult month retail british retail consortium figur  due week  expect reflect tough trade environ  separ  invest bank goldman sach produc reseach show basket 35  good 11  highstreet averag  compar 43  higher last year  strang week   tuesday receiv statement philip green  billionair bh owner  confirm rebid compani  follow day mark paulsmeier  south african financi  issu press releas say paulsmeier group interest   sudden spike  share price follow  howev   spokesman said sunday evid mr paulsmeier line suffici financ bid  also said takeov panel uk financi watchdog financi servic author touch  begin week find knew paulsmeier develop ,184
489,korean consum spend south korea look set sustain reviv thank renew privat consumpt  central bank say  countri economi suffer overhang person debt consum  credit card spend spree  card use fell sharpli last year  pick rise spend 148  yearonyear   economi head upward rather downward   said central bank governor park seung   worst seem pass   mr park statement came bank decid keep interest rate alltim low 325   cut rate novemb help reviv economi  rise inflat  reach 07  monthonmonth januari  stop cut  econom growth 2004 47   central bank predict 4  growth year  indic also suggest countri inch back toward econom health  export  tradit driver expans asian economi  grew slower januari time 17 month  domest demand seem take slack  consum confid bounc back fouryear low januari  retail sale 21  decemb  credit card debt fall  one 13 48 million card default  one eight end 2003 one biggest card issuer  lg card  rescu collaps decemb  almost implod weight custom  bad debt  govern last year tighten rule card lend keep card glut control ,72
490,ebber awar  worldcom fraud former worldcom boss berni ebber directli involv  11bn financi fraud firm  closest associ told us court  give evid crimin trial mr ebber  exfin chief scott sullivan implic colleagu account scandal firm  mr sullivan  worldcom former number two  govern chief wit case mr ebber  mr ebber deni multipl charg conspiraci fraud  senior worldcom execut accus orchestr huge fraud former telecom compani exagger revenu hid cost expens  firm forc bankruptci  largest us histori  mr sullivan  42  plead guilti fraud last year agre assist govern case mr ebber  prosecutor alleg mr ebber  63  direct mr sullivan hide true state compani financ provid fals inform firm account  mr ebber deni charg  say unawar fraud  lawyer claim client unfamiliar detail account practic left side busi mr sullivan  howev  monday mr sullivan name mr ebber one five execut particip account fraud    ebber  got handson grasp financi inform   mr sullivan told new york court  first day question  mr sullivan admit falsifi compani financi statement   disclos adjust   said   talk adjust inform fals   mr sullivan said former boss knew account matter mani chief financi offic describ  detailori   portray mr ebber  charismat businessman built worldcom small region oper one america largest telecom firm  obsess cost   would talk coffe filter coffe bag mean employe take coffe home   said   need cut expens  need cut lot coffe expens   mr sullivan centr govern case mr ebber  mr ebber could face sentenc 85 year convict charg face ,246
491,bmw reveal new model pipelin bmw prepar enter market carstyl peopl carrier  firm chief told bbc news  speak bmw event ahead geneva motor show  helmut pank predict demand crossov vehicl would soar europ  contrast  said  popular vanstyl sevenseat vehicl tradit saloon car would fade   custom move minivan   tradit concept attract anymor   said   decid bmw enter  crossov  segment   said clearest indic yet car maker intent  mr pank prais honda accura  best execut  yet crossov vehicl   decid bmw brand enter segment   said  decis bmw manag entri new market due first half 2005 typic take three year decis taken new model hit street  mr pank said  impli bmw crossov could market 2008 come switch driven part need success carmak stay awar transatlant differ car market  mr pank insist  us driver tend prefer sport util vehicl  suv   bmw x5 sibl x3  europ demand crossov vehicl like consider  mr pank said   grow market   said   go go way  ,141
492,banker lose sexism claim former execut london offic merril lynch lost £75m   146m  sex discrimin case us invest bank  employ tribun dismiss stephani villalba alleg sexual discrimin unequ pay  42yearold claim unfair dismiss  result sack august 2003 partial victori like cap compens £55000  tini fraction ask  extent damag assess new year  action  biggest claim heard employ tribun uk  view someth test case  tribun decid ms villalba unfairli dismiss  remov senior post  entitl wait see suitabl altern posit could found organis  ms villalba  former head merril privat client busi europ  made decis whether appeal  spokesman lawyer describ decis  disappoint   point critic merril procedur within lengthi judgement  tribun upheld ms villalba claim victimis certain specif issu  includ bulli email connect contract  said found evid  laddish cultur  bank   said start case perform gender   merril said statement   ms villalba remov person promot posit replac anoth woman   merril lynch dedic creat true meritocraci everi employe opportun advanc base skill hard work   base london financi district  ms villalba work merril global privat client busi europ  invest fund merril import custom  2003 employ told futur 17 year compani  made redund  merril lynch deni ms villalba claim said remov post extens loss firm suffer contin  firm told tribun ms villalba divis lose  1m week  merril said ms villalba lack leadership skill turn around unit ,336
